governance_item_id,rule_id,rule_name,business_name,description,severity,status,data_region_path,source_table,source_field,source_record_id,key_value,invalid_value,expected_condition,actual_condition,message,run_id,run_timestamp,company_code,agent_number,agent_name,policy_number,duplicate_count,original_policy_number,normalized_policy_number,policy_number_length,min_permitted_length,max_permitted_length,company_code_source_field,account_number_source_field,original_company_code,normalized_company_code,original_account_number,normalized_account_number,composite_business_key,reference_table,reference_field,reference_match_count,group_number,original_group_number,normalized_group_number,original_billing_name,normalized_billing_name,original_value,normalized_value,expected_value,governance_run_date,controlling_date,expected_prior_month_end,failure_category,plan,mortality_table,eti_mortality_table,gender,underwriting_class,band,issue_state,effective_date,min_allowed_date,max_allowed_date
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1775,A23F49,,A Annuity Information Setup record,Missing,Annuity plan A23F49 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F49,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1776,A23F52,,A Annuity Information Setup record,Missing,Annuity plan A23F52 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F52,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1777,A23F55,,A Annuity Information Setup record,Missing,Annuity plan A23F55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1778,A23F59,,A Annuity Information Setup record,Missing,Annuity plan A23F59 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F59,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1779,A23F62,,A Annuity Information Setup record,Missing,Annuity plan A23F62 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F62,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1780,A23F65,,A Annuity Information Setup record,Missing,Annuity plan A23F65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1781,A23F69,,A Annuity Information Setup record,Missing,Annuity plan A23F69 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23F69,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1782,A23N45,,A Annuity Information Setup record,Missing,Annuity plan A23N45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1783,A23N49,,A Annuity Information Setup record,Missing,Annuity plan A23N49 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N49,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1784,A23N55,,A Annuity Information Setup record,Missing,Annuity plan A23N55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1785,A23N59,,A Annuity Information Setup record,Missing,Annuity plan A23N59 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N59,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1786,A23N65,,A Annuity Information Setup record,Missing,Annuity plan A23N65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1787,A23N69,,A Annuity Information Setup record,Missing,Annuity plan A23N69 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A23N69,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1800,A89A42,,A Annuity Information Setup record,Missing,Annuity plan A89A42 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A42,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1801,A89N69,,A Annuity Information Setup record,Missing,Annuity plan A89N69 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N69,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1802,A89N65,,A Annuity Information Setup record,Missing,Annuity plan A89N65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1803,A89N59,,A Annuity Information Setup record,Missing,Annuity plan A89N59 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N59,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1804,A89N55,,A Annuity Information Setup record,Missing,Annuity plan A89N55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1805,A89N49,,A Annuity Information Setup record,Missing,Annuity plan A89N49 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N49,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1806,A89N45,,A Annuity Information Setup record,Missing,Annuity plan A89N45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89N45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1807,A89F45,,A Annuity Information Setup record,Missing,Annuity plan A89F45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89F45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1808,A89A69,,A Annuity Information Setup record,Missing,Annuity plan A89A69 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A69,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1809,A89A65,,A Annuity Information Setup record,Missing,Annuity plan A89A65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1810,A89A62,,A Annuity Information Setup record,Missing,Annuity plan A89A62 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A62,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1811,A89A59,,A Annuity Information Setup record,Missing,Annuity plan A89A59 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A59,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1812,A89A55,,A Annuity Information Setup record,Missing,Annuity plan A89A55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1813,A89A52,,A Annuity Information Setup record,Missing,Annuity plan A89A52 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A52,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1814,A89A49,,A Annuity Information Setup record,Missing,Annuity plan A89A49 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A49,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1815,A89A45,,A Annuity Information Setup record,Missing,Annuity plan A89A45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A89A45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1816,A25A45,,A Annuity Information Setup record,Missing,Annuity plan A25A45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1817,A25A55,,A Annuity Information Setup record,Missing,Annuity plan A25A55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1818,A25A65,,A Annuity Information Setup record,Missing,Annuity plan A25A65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1819,A25F45,,A Annuity Information Setup record,Missing,Annuity plan A25F45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25F45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1820,A25F55,,A Annuity Information Setup record,Missing,Annuity plan A25F55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25F55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1821,A25F65,,A Annuity Information Setup record,Missing,Annuity plan A25F65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25F65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1822,A25N45,,A Annuity Information Setup record,Missing,Annuity plan A25N45 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25N45,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1823,A25N55,,A Annuity Information Setup record,Missing,Annuity plan A25N55 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25N55,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1824,A25N65,,A Annuity Information Setup record,Missing,Annuity plan A25N65 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25N65,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1842,A25A42,,A Annuity Information Setup record,Missing,Annuity plan A25A42 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A42,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1843,A25A49,,A Annuity Information Setup record,Missing,Annuity plan A25A49 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A49,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1844,A25A52,,A Annuity Information Setup record,Missing,Annuity plan A25A52 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A52,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1845,A25A59,,A Annuity Information Setup record,Missing,Annuity plan A25A59 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A59,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1846,A25A62,,A Annuity Information Setup record,Missing,Annuity plan A25A62 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A62,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,1847,A25A69,,A Annuity Information Setup record,Missing,Annuity plan A25A69 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A25A69,,,,,,,,,
