governance_item_id,rule_id,rule_name,business_name,description,severity,status,data_region_path,source_table,source_field,source_record_id,key_value,invalid_value,expected_condition,actual_condition,message,run_id,run_timestamp,company_code,agent_number,agent_name,policy_number,duplicate_count,original_policy_number,normalized_policy_number,policy_number_length,min_permitted_length,max_permitted_length,company_code_source_field,account_number_source_field,original_company_code,normalized_company_code,original_account_number,normalized_account_number,composite_business_key,reference_table,reference_field,reference_match_count,group_number,original_group_number,normalized_group_number,original_billing_name,normalized_billing_name,original_value,normalized_value,expected_value,governance_run_date,controlling_date,expected_prior_month_end,failure_category,plan,mortality_table,eti_mortality_table,gender,underwriting_class,band,issue_state,effective_date,min_allowed_date,max_allowed_date
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,214,9595WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9595WP' contains a blank ETI mortality table.,QuikPlCv plan '9595WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9595WP,,,M,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,215,960ADB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '960ADB' contains a blank ETI mortality table.,QuikPlCv plan '960ADB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,960ADB,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,216,960SWP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '960SWP' contains a blank ETI mortality table.,QuikPlCv plan '960SWP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,960SWP,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,217,965ADB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '965ADB' contains a blank ETI mortality table.,QuikPlCv plan '965ADB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,965ADB,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,218,9665WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9665WP' contains a blank ETI mortality table.,QuikPlCv plan '9665WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9665WP,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,219,976659,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '976659' contains a blank ETI mortality table.,QuikPlCv plan '976659' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,976659,,,M,NS,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,220,9896WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9896WP' contains a blank ETI mortality table.,QuikPlCv plan '9896WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9896WP,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,221,996ADB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '996ADB' contains a blank ETI mortality table.,QuikPlCv plan '996ADB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,996ADB,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,222,9ADB10,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9ADB10' contains a blank ETI mortality table.,QuikPlCv plan '9ADB10' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9ADB10,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,223,9L01WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9L01WP' contains a blank ETI mortality table.,QuikPlCv plan '9L01WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9L01WP,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,224,9L05WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9L05WP' contains a blank ETI mortality table.,QuikPlCv plan '9L05WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9L05WP,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,225,9L16PF,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9L16PF' contains a blank ETI mortality table.,QuikPlCv plan '9L16PF' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9L16PF,,,M,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,226,9OLDWP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9OLDWP' contains a blank ETI mortality table.,QuikPlCv plan '9OLDWP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9OLDWP,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,227,9POADB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9POADB' contains a blank ETI mortality table.,QuikPlCv plan '9POADB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9POADB,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,228,9WPL10,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9WPL10' contains a blank ETI mortality table.,QuikPlCv plan '9WPL10' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9WPL10,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,229,A60MIR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan 'A60MIR' contains a blank ETI mortality table.,QuikPlCv plan 'A60MIR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,A60MIR,,,M,00,00,00,,,
